ID,Customer Types → Display Name,Industries → Name
47075,Enterprise,Food & Beverage
47076,Enterprise,Auto Parts
47079,Enterprise,Fashion & Beauty
47081,Enterprise,Fashion & Beauty
47083,Enterprise,Furniture
47085,Limited Liability,Technology
47090,Enterprise,Food & Beverage
47096,Enterprise,Restaurant and Food
47098,Enterprise,Construction
47106,Enterprise,Others
47107,Enterprise,Others
47108,Enterprise,Food & Beverage
47110,Enterprise,Fashion & Beauty
47111,Sole Proprietorship,General Services
47112,Enterprise,Fashion & Beauty
47114,Enterprise,Fashion & Beauty
47115,Enterprise,Food & Beverage
47116,Enterprise,Fashion & Beauty
47117,Enterprise,Fashion & Beauty
47118,Enterprise,Electronics
47119,Enterprise,E-Commerce
47120,Enterprise,Others
47121,Enterprise,General Services
47123,Enterprise,Agriculture
47127,Enterprise,Fashion & Beauty
47128,Enterprise,Others
47129,Enterprise,Logistics
47135,Enterprise,Digital Services
47136,Enterprise,General Services
47139,Enterprise,Fashion & Beauty
47141,Enterprise,Restaurant and Food
47142,Limited Liability,Agriculture
47145,Enterprise,Food & Beverage
47146,Enterprise,Technology
47150,Enterprise,Press & Media
47152,Enterprise,Agriculture
47153,Enterprise,Fashion & Beauty
47158,Enterprise,E-Commerce
47159,Enterprise,Electronics
47161,Enterprise,E-Commerce
47162,Enterprise,General Services
47166,Enterprise,Construction
47167,Enterprise,Digital Services
47168,Enterprise,Hospitals & Health
47170,Enterprise,General Services
47171,Enterprise,Fashion & Beauty
47175,Enterprise,Technology
47176,Enterprise,Construction
47177,Limited Liability,Digital Services
47180,Enterprise,Food & Beverage
47181,Enterprise,Fashion & Beauty
47183,Enterprise,General Services
47184,Enterprise,Auto Parts
47185,Enterprise,Others
47186,Enterprise,General Services
47187,Enterprise,Food & Beverage
47188,Enterprise,Fashion & Beauty
47190,Enterprise,Fashion & Beauty
47191,Enterprise,Press & Media
47192,Enterprise,General Services
47193,Sole Proprietorship,Others
47194,Enterprise,Fashion & Beauty
47195,Enterprise,Food & Beverage
47198,Enterprise,Financial Services
47199,Sole Proprietorship,Press & Media
47200,Enterprise,Auto Parts
47201,Enterprise,Fashion & Beauty
47202,Enterprise,General Services
47203,Enterprise,Agriculture
47205,Enterprise,Fashion & Beauty
47206,Enterprise,Technology
47208,Enterprise,Fashion & Beauty
47211,Enterprise,Fashion & Beauty
47212,Enterprise,Schools
47217,Enterprise,Others
47218,Enterprise,Construction
47219,Enterprise,Others
47220,Enterprise,Others
47224,Enterprise,Others
47225,Enterprise,Fashion & Beauty
47227,Enterprise,Fashion & Beauty
47232,Enterprise,Logistics
47235,Enterprise,Food & Beverage
47236,Enterprise,Hospitals & Health
47237,Enterprise,Fashion & Beauty
47238,Enterprise,General Services
47239,Enterprise,Fashion & Beauty
47240,Enterprise,General Services
47242,Enterprise,Logistics
47243,Enterprise,Technology
47245,Enterprise,Financial Services
47246,Enterprise,Others
47247,Enterprise,Fashion & Beauty
47249,Enterprise,Fashion & Beauty
47250,Enterprise,Agriculture
47251,Enterprise,Logistics
47252,Enterprise,Financial Services
47254,Sole Proprietorship,Technology
47255,Enterprise,Construction
47256,Limited Liability,Hospitals & Health
47259,Enterprise,Digital Services
47260,Enterprise,Fashion & Beauty
47262,Limited Liability,Financial Services
47266,Enterprise,Electronics
47268,Enterprise,Others
47270,Enterprise,E-Commerce
47273,Enterprise,Fashion & Beauty
47275,Enterprise,Fashion & Beauty
47276,Enterprise,General Services
47279,Enterprise,Electronics
47283,Sole Proprietorship,Fashion & Beauty
47288,Enterprise,Food & Beverage
47289,Enterprise,Construction
47291,Enterprise,Food & Beverage
47298,Enterprise,Fashion & Beauty
47299,Enterprise,Food & Beverage
47300,Enterprise,Auto Parts
47301,Enterprise,Digital Services
47303,Enterprise,General Services
47304,Enterprise,Food & Beverage
47305,Enterprise,Fashion & Beauty
47307,Enterprise,Electronics
47310,Enterprise,Fashion & Beauty
47312,Enterprise,E-Commerce
47313,Enterprise,Others
47314,Limited Liability,Fashion & Beauty
47318,Enterprise,Logistics
47319,Enterprise,E-Commerce
47320,Enterprise,Others
47321,Enterprise,Auto Parts
47322,Enterprise,E-Commerce
47324,Enterprise,Digital Services
47326,Enterprise,Food & Beverage
47327,Limited Liability,Financial Services
47328,Enterprise,Fashion & Beauty
47330,Limited Liability,Construction
47332,Enterprise,Fashion & Beauty
47333,Enterprise,Food & Beverage
47334,Enterprise,Leisure & Entertainment
47335,Enterprise,Utilities
47336,Enterprise,General Services
47337,Enterprise,Fashion & Beauty
47339,Enterprise,Construction
47340,Enterprise,Fashion & Beauty
47341,Enterprise,Electronics
47342,Enterprise,Construction
47345,Enterprise,Auto Parts
47347,Sole Proprietorship,Digital Services
47349,Enterprise,Fashion & Beauty
47350,Enterprise,Agriculture
47352,Enterprise,Agriculture
47353,Enterprise,Electronics
47354,Enterprise,Furniture
47357,Enterprise,General Services
47358,Enterprise,Food & Beverage
47360,Enterprise,Fashion & Beauty
47361,Enterprise,Schools
47363,Enterprise,Fashion & Beauty
47364,Enterprise,Others
47365,Enterprise,Haulage
47368,Sole Proprietorship,Technology
47370,Enterprise,Others
47373,Enterprise,Financial Services
47375,Limited Liability,Technology
47376,Enterprise,General Services
47377,Enterprise,Food & Beverage
47378,Enterprise,General Services
47379,Enterprise,Others
47380,Enterprise,Fashion & Beauty
47381,Sole Proprietorship,Others
47382,Enterprise,Digital Services
47383,Enterprise,Others
47385,Enterprise,Financial Services
47387,Enterprise,Food & Beverage
47394,Enterprise,Food & Beverage
47395,Enterprise,Others
47396,Enterprise,Food & Beverage
47399,Sole Proprietorship,General Services
47401,Enterprise,Financial Services
47402,Enterprise,General Services
47403,Enterprise,Furniture
47405,Enterprise,Leisure & Entertainment
47407,Enterprise,General Services
47408,Enterprise,Food & Beverage
47409,Enterprise,Food & Beverage
47410,Enterprise,Agriculture
47413,Enterprise,Others
47414,Enterprise,Household items
47415,Enterprise,Agriculture
47417,Enterprise,General Services
47418,Enterprise,General Services
47420,Enterprise,Food & Beverage
47421,Enterprise,Food & Beverage
47423,Enterprise,Furniture
47424,Limited Liability,Financial Services
47425,Enterprise,Fashion & Beauty
47426,Enterprise,Food & Beverage
47427,Enterprise,General Services
47428,Enterprise,Construction
47429,Enterprise,Fashion & Beauty
47431,Enterprise,Fashion & Beauty
47432,Enterprise,Furniture
47433,Enterprise,Others
47437,Enterprise,Food & Beverage
47439,Sole Proprietorship,General Services
47440,Enterprise,E-Commerce
47451,Enterprise,Fashion & Beauty
47452,Sole Proprietorship,Others
47453,Enterprise,Food & Beverage
47454,Enterprise,Hospitals & Health
47455,Enterprise,General Services
47457,Enterprise,Food & Beverage
47458,Enterprise,General Services
47460,Enterprise,General Services
47461,Enterprise,Food & Beverage
47463,Enterprise,Fashion & Beauty
47464,Enterprise,General Services
47466,Enterprise,Auto Parts
47467,Enterprise,Food & Beverage
47468,Enterprise,Fashion & Beauty
47469,Limited Liability,Hospitals & Health
47470,Enterprise,Fashion & Beauty
47471,Enterprise,Food & Beverage
47472,Enterprise,Fashion & Beauty
47486,Enterprise,Fashion & Beauty
47489,Enterprise,Food & Beverage
47493,Enterprise,Digital Services
47495,Enterprise,Food & Beverage
47496,Enterprise,Electronics
47498,Enterprise,Technology
47499,Enterprise,Agriculture
47504,Enterprise,Construction
47508,Enterprise,Others
47510,Enterprise,Fashion & Beauty
47523,Sole Proprietorship,Fashion & Beauty
47529,Enterprise,Fashion & Beauty
47535,Enterprise,Press & Media
47539,Enterprise,Fashion & Beauty
47545,Enterprise,General Services
47546,Enterprise,Fashion & Beauty
47547,Sole Proprietorship,Others
47551,Enterprise,Electronics
47552,Enterprise,General Services
47553,Enterprise,Others
47554,Enterprise,Leisure & Entertainment
47555,Enterprise,Technology
47556,Enterprise,Household items
47557,Enterprise,Electronics
47558,Enterprise,Technology
47561,Enterprise,Fashion & Beauty
47566,Enterprise,Technology
47567,Enterprise,Others
47568,Enterprise,Others
47572,Enterprise,Construction
47573,Enterprise,Others
47576,Enterprise,Fashion & Beauty
47577,Enterprise,General Services
47580,Enterprise,Others
47586,Enterprise,Fashion & Beauty
47587,Enterprise,Digital Services
47589,Enterprise,Construction
47592,Enterprise,Fashion & Beauty
47620,Limited Liability,Others
47624,Enterprise,Auto Parts
47628,Enterprise,Digital Services
47635,Enterprise,General Services
47637,Enterprise,Leisure & Entertainment
47641,Enterprise,Fashion & Beauty
47655,Enterprise,Technology
47657,Enterprise,General Services
47659,Sole Proprietorship,Fashion & Beauty
47661,Enterprise,Food & Beverage
47663,Enterprise,Others
47667,Enterprise,Electronics
47669,Enterprise,Fashion & Beauty
47672,Enterprise,Fashion & Beauty
47681,Sole Proprietorship,Press & Media
47689,Sole Proprietorship,General Services
47710,Enterprise,Fashion & Beauty
47721,Enterprise,General Services
47731,Enterprise,E-Commerce
47732,Enterprise,Auto Parts
47733,Enterprise,E-Commerce
47740,Enterprise,General Services
47742,Enterprise,Fashion & Beauty
47743,Enterprise,Food & Beverage
47749,Enterprise,Fashion & Beauty
47752,Enterprise,Food & Beverage
47754,Enterprise,Construction
47755,Enterprise,Logistics
47756,Enterprise,Utilities
47763,Enterprise,Food & Beverage
47764,Enterprise,Fashion & Beauty
47765,Enterprise,E-Commerce
47768,Enterprise,Electronics
47771,Enterprise,Hospitals & Health
47776,Limited Liability,Technology
47778,Enterprise,Fashion & Beauty
47782,Enterprise,Construction
47783,Enterprise,Others
47785,Enterprise,Press & Media
47788,Enterprise,Others
47790,Enterprise,Fashion & Beauty
47792,Enterprise,Fashion & Beauty
47795,Limited Liability,Technology
47805,Limited Liability,Technology
47822,Enterprise,General Services
47830,Enterprise,Fashion & Beauty
47842,Enterprise,Fashion & Beauty
47845,Enterprise,Logistics
47850,Enterprise,Agriculture
47857,Enterprise,Food & Beverage
47869,Enterprise,Fashion & Beauty
47872,Enterprise,Digital Services
47873,Enterprise,Fashion & Beauty
47876,Enterprise,General Services
47877,Enterprise,Others
47881,Limited Liability,Financial Services
47884,Enterprise,Fashion & Beauty
47889,Enterprise,Food & Beverage
47898,Enterprise,Food & Beverage
47904,Sole Proprietorship,Digital Services
47905,Sole Proprietorship,Digital Services
47907,Enterprise,Fashion & Beauty
47908,Enterprise,Fashion & Beauty
47909,Limited Liability,E-Commerce
47911,Enterprise,Logistics
47912,Enterprise,Others
47913,Enterprise,Food & Beverage
47919,Sole Proprietorship,Others
47920,Sole Proprietorship,Food & Beverage
47922,Enterprise,Food & Beverage
47926,Enterprise,Construction
47928,Enterprise,General Services
47935,Partnership,E-Commerce
47939,Limited Liability,Technology
47946,Enterprise,General Services
47947,Enterprise,Food & Beverage
47961,Sole Proprietorship,Press & Media
47972,Enterprise,Others
47976,Enterprise,General Services
47978,Enterprise,Food & Beverage
47983,Enterprise,Fashion & Beauty
47985,Sole Proprietorship,Fashion & Beauty
47992,Enterprise,Fashion & Beauty
47995,Enterprise,Food & Beverage
47996,Enterprise,Food & Beverage
47998,Enterprise,Fashion & Beauty
48002,Enterprise,Auto Parts
48004,Enterprise,Construction
48005,Enterprise,Electronics
48007,Partnership,Restaurant and Food
48013,Enterprise,Auto Parts
48015,Enterprise,General Services
48016,Enterprise,Technology
48020,Enterprise,Electronics
48021,Enterprise,Digital Services
48026,Enterprise,General Services
48028,Enterprise,Technology
48029,Enterprise,Fashion & Beauty
48030,Enterprise,Electronics
48032,Enterprise,Food & Beverage
48033,Enterprise,Digital Services
48035,Enterprise,Others
48036,Enterprise,Electronics
48037,Enterprise,E-Commerce
48038,Limited Liability,Digital Services
48039,Enterprise,General Services
48042,Limited Liability,Schools
48053,Sole Proprietorship,Food & Beverage
48054,Limited Liability,Press & Media
48065,Enterprise,General Services
48071,Enterprise,General Services
48102,Enterprise,General Services
48107,Enterprise,Fashion & Beauty
48108,Enterprise,Food & Beverage
48109,Enterprise,Food & Beverage
48111,Enterprise,General Services
48112,Enterprise,Household items
48113,Enterprise,Food & Beverage
48114,Enterprise,General Services
48116,Sole Proprietorship,Fashion & Beauty
48119,Limited Liability,E-Commerce
48122,Enterprise,Fashion & Beauty
48123,Enterprise,Construction
48126,Enterprise,Food & Beverage
48129,Enterprise,Food & Beverage
48139,Enterprise,Fashion & Beauty
48140,Enterprise,Fashion & Beauty
48141,Enterprise,Fashion & Beauty
48147,Enterprise,Financial Services
48150,Enterprise,Fashion & Beauty
48156,Enterprise,Press & Media
48157,Enterprise,Fashion & Beauty
48162,Enterprise,Agriculture
48171,Enterprise,Fashion & Beauty
48172,Enterprise,Fashion & Beauty
48176,Enterprise,Food & Beverage
48179,Enterprise,Financial Services
48183,Enterprise,General Services
48184,Enterprise,Fashion & Beauty
48188,Enterprise,Fashion & Beauty
48189,Partnership,Fashion & Beauty
48191,Enterprise,General Services
48195,Enterprise,Others
48196,Enterprise,General Services
48197,Enterprise,Fashion & Beauty
48198,Enterprise,Fashion & Beauty
48199,Enterprise,Fashion & Beauty
48200,Enterprise,Restaurant and Food
48203,Enterprise,Food & Beverage
48204,Enterprise,Food & Beverage
48205,Enterprise,Others
48206,Enterprise,Food & Beverage
48211,Enterprise,General Services
48245,Enterprise,Food & Beverage
48249,Enterprise,Food & Beverage
48257,Enterprise,Fashion & Beauty
48258,Enterprise,Fashion & Beauty
48263,Enterprise,Travel & Hospitality
48267,Enterprise,Electronics
48268,Enterprise,Fashion & Beauty
48270,Enterprise,Fashion & Beauty
48272,Enterprise,Fashion & Beauty
48273,Enterprise,Schools
48278,Enterprise,Food & Beverage
48283,Enterprise,Electronics
48284,Enterprise,Technology
48286,Enterprise,Logistics
48295,Enterprise,Digital Services
48305,Enterprise,Schools
48308,Enterprise,Fashion & Beauty
48317,Limited Liability,Financial Services
48319,Enterprise,Leisure & Entertainment
48320,Enterprise,General Services
48321,Enterprise,Logistics
48324,Enterprise,Others
48340,Enterprise,Electronics
48352,Enterprise,General Services
48358,Limited Liability,General Services
48359,Enterprise,Food & Beverage
48360,Enterprise,Auto Parts
48363,Enterprise,Auto Parts
48368,Enterprise,Fashion & Beauty
48370,Enterprise,Fashion & Beauty
48371,Enterprise,General Services
48373,Partnership,Technology
48375,Enterprise,Fashion & Beauty
48376,Enterprise,Others
48377,Enterprise,Food & Beverage
48379,Enterprise,Others
48382,Enterprise,Fashion & Beauty
48383,Enterprise,Digital Services
48384,Enterprise,Others
48386,Enterprise,Fashion & Beauty
48388,Enterprise,Others
48389,Enterprise,Others
48391,Enterprise,Fashion & Beauty
48394,Enterprise,Food & Beverage
48400,Enterprise,Fashion & Beauty
48406,Enterprise,Fashion & Beauty
48409,Enterprise,Food & Beverage
48411,Enterprise,Fashion & Beauty
48413,Enterprise,Fashion & Beauty
48415,Limited Liability,Digital Services
48416,Enterprise,Fashion & Beauty
48418,Sole Proprietorship,General Services
48424,Enterprise,Fashion & Beauty
48433,Enterprise,Technology
48435,Enterprise,General Services
48439,Enterprise,General Services
48459,Enterprise,Fashion & Beauty
48461,Enterprise,Food & Beverage
48469,Enterprise,Household items
48472,Enterprise,Electronics
48473,Enterprise,Construction
48475,Sole Proprietorship,Furniture
48476,Enterprise,E-Commerce
48477,Enterprise,Fashion & Beauty
48478,Enterprise,Food & Beverage
48479,Enterprise,Food & Beverage
48485,Enterprise,E-Commerce
48486,Enterprise,E-Commerce
48488,Enterprise,Construction
48489,Enterprise,Construction
48510,Enterprise,Construction
48528,Sole Proprietorship,Electronics
48540,Enterprise,Technology
48541,Enterprise,Technology
48542,Enterprise,Digital Services
48544,Enterprise,Financial Services
48548,Enterprise,Electronics
48551,Enterprise,Furniture
48556,Enterprise,Digital Services
48559,Enterprise,General Services
48564,Enterprise,Others
48570,Enterprise,Others
48579,Partnership,Others
48602,Enterprise,Agriculture
48609,Enterprise,Fashion & Beauty
48615,Enterprise,Others
48621,Limited Liability,Digital Services
48623,Enterprise,Others
48634,Enterprise,Construction
48667,Enterprise,E-Commerce
48679,Enterprise,Fashion & Beauty
48682,Enterprise,Fashion & Beauty
48685,Enterprise,Fashion & Beauty
48686,Enterprise,Food & Beverage
48691,Enterprise,Fashion & Beauty
48693,Enterprise,Fashion & Beauty
48694,Enterprise,Fashion & Beauty
48696,Enterprise,Food & Beverage
48697,Enterprise,Fashion & Beauty
48699,Enterprise,Fashion & Beauty
48702,Enterprise,Digital Services
48703,Enterprise,Fashion & Beauty
48706,Enterprise,Fashion & Beauty
48707,Enterprise,Fashion & Beauty
48709,Enterprise,General Services
48716,Enterprise,Others
48718,Enterprise,Food & Beverage
48723,Enterprise,Fashion & Beauty
48724,Enterprise,Others
48726,Enterprise,Auto Parts
48727,Enterprise,Furniture
48731,Enterprise,General Services
48737,Enterprise,Furniture
48738,Enterprise,Household items
48741,Enterprise,Fashion & Beauty
48744,Enterprise,Fashion & Beauty
48748,Enterprise,Fashion & Beauty
48751,Limited Liability,Digital Services
48752,Enterprise,Fashion & Beauty
48754,Enterprise,Fashion & Beauty
48756,Enterprise,Auto Parts
48760,Enterprise,Others
48763,Enterprise,General Services
48767,Enterprise,Fashion & Beauty
48768,Sole Proprietorship,Hospitals & Health
48769,Enterprise,Household items
48771,Sole Proprietorship,Fashion & Beauty
48772,Enterprise,Fashion & Beauty
48779,Enterprise,Auto Parts
48780,Enterprise,Logistics
48783,Enterprise,Food & Beverage
48786,Enterprise,Fashion & Beauty
48788,Enterprise,Digital Services
48789,Enterprise,Others
48790,Enterprise,Others
48793,Sole Proprietorship,Fashion & Beauty
48807,Limited Liability,Financial Services
48820,Enterprise,Others
48823,Enterprise,Food & Beverage
48832,Enterprise,Fashion & Beauty
48833,Enterprise,Schools
48837,Enterprise,Others
48841,Sole Proprietorship,Others
48843,Sole Proprietorship,Hospitals & Health
48844,Enterprise,Household items
48845,Enterprise,Others
48847,Enterprise,Fashion & Beauty
48848,Enterprise,Others
48850,Enterprise,Electronics
48857,Enterprise,Digital Services
48859,Enterprise,Agriculture
48860,Enterprise,Press & Media
48861,Enterprise,Food & Beverage
48864,Enterprise,Auto Parts
48869,Enterprise,Food & Beverage
48870,Enterprise,Construction
48873,Enterprise,Others
48875,Enterprise,Fashion & Beauty
48880,Enterprise,General Services
48882,Enterprise,Technology
48886,Enterprise,Digital Services
48889,Enterprise,Technology
48893,Enterprise,General Services
48894,Enterprise,Utilities
48897,Enterprise,General Services
48898,Partnership,Restaurant and Food
48900,Enterprise,Fashion & Beauty
48907,Enterprise,Fashion & Beauty
48908,Enterprise,Food & Beverage
48910,Enterprise,E-Commerce
48911,Enterprise,Fashion & Beauty
48912,Enterprise,Fashion & Beauty
48914,Enterprise,General Services
48915,Enterprise,Fashion & Beauty
48921,Enterprise,Fashion & Beauty
48923,Enterprise,Auto Parts
48924,Enterprise,Household items
48925,Enterprise,Fashion & Beauty
48927,Enterprise,Fashion & Beauty
48928,Enterprise,Food & Beverage
48931,Enterprise,Others
48939,Enterprise,Electronics
48940,Enterprise,Digital Services
48941,Enterprise,Others
48942,Enterprise,Schools
48943,Enterprise,Hospitals & Health
48944,Enterprise,Hospitals & Health
48945,Enterprise,Financial Services
48956,Sole Proprietorship,General Services
48963,Enterprise,Fashion & Beauty
48964,Enterprise,Leisure & Entertainment
48965,Enterprise,General Services
48966,Enterprise,Financial Services
48968,Enterprise,Electronics
48973,Enterprise,Fashion & Beauty
48975,Enterprise,Food & Beverage
48978,Enterprise,Logistics
48980,Limited Liability,Fashion & Beauty
48983,Enterprise,General Services
48985,Enterprise,Fashion & Beauty
48986,Enterprise,Digital Services
48990,Enterprise,Food & Beverage
48996,Enterprise,Food & Beverage
48997,Enterprise,Fashion & Beauty
49002,Enterprise,Fashion & Beauty
49003,Enterprise,Furniture
49005,Enterprise,Fashion & Beauty
49017,Enterprise,Others
49029,Enterprise,Digital Services
49035,Sole Proprietorship,Technology
49048,Sole Proprietorship,Construction
49082,Enterprise,Travel & Hospitality
49085,Enterprise,Food & Beverage
49086,Enterprise,Food & Beverage
49087,Limited Liability,Fashion & Beauty
49099,Enterprise,General Services
49108,Enterprise,Food & Beverage
49111,Enterprise,General Services
49118,Partnership,Construction
49119,Sole Proprietorship,General Services
49126,Enterprise,General Services
49137,Enterprise,Household items
49168,Enterprise,Utilities
49174,Enterprise,Fashion & Beauty
49188,Enterprise,Auto Parts
49192,Enterprise,Digital Services
49199,Partnership,Restaurant and Food
49201,Enterprise,Fashion & Beauty
49202,Enterprise,Digital Services
49207,Enterprise,Others
49213,Enterprise,Food & Beverage
49214,Enterprise,Others
49216,Enterprise,Food & Beverage
49217,Enterprise,General Services
49218,Enterprise,Fashion & Beauty
49220,Enterprise,Others
49221,Enterprise,Electronics
49222,Enterprise,Fashion & Beauty
49224,Enterprise,Digital Services
49225,Enterprise,Fashion & Beauty
49226,Enterprise,Auto Parts
49227,Enterprise,Fashion & Beauty
49231,Enterprise,Others
49232,Enterprise,Fashion & Beauty
49235,Enterprise,Construction
49237,Enterprise,Auto Parts
49245,Enterprise,Financial Services
49247,Enterprise,Furniture
49249,Enterprise,Construction
49250,Enterprise,General Services
49253,Enterprise,Auto Parts
49255,Partnership,Digital Services
49257,Sole Proprietorship,Digital Services
49267,Enterprise,Digital Services
49269,Enterprise,Food & Beverage
49270,Enterprise,Food & Beverage
49271,Enterprise,E-Commerce
49273,Enterprise,Logistics
49274,Enterprise,Electronics
49275,Enterprise,Fashion & Beauty
49277,Enterprise,Logistics
49280,Enterprise,Fashion & Beauty
49281,Enterprise,Others
49282,Enterprise,Fashion & Beauty
49283,Enterprise,Food & Beverage
49285,Enterprise,Food & Beverage
49286,Enterprise,Fashion & Beauty
49288,Enterprise,Others
49290,Enterprise,Leisure & Entertainment
49292,Enterprise,Others
49295,Enterprise,General Services
49301,Enterprise,Others
49302,Limited Liability,Others
49309,Enterprise,Fashion & Beauty
49310,Enterprise,General Services
49311,Enterprise,General Services
49312,Enterprise,Furniture
49314,Limited Liability,Digital Services
49316,Sole Proprietorship,Construction
49317,Enterprise,Food & Beverage
49319,Enterprise,General Services
49321,Sole Proprietorship,Press & Media
49323,Sole Proprietorship,Food & Beverage
49324,Enterprise,Fashion & Beauty
49325,Enterprise,Technology
49326,Enterprise,General Services
49327,Enterprise,Electronics
49328,Enterprise,Fashion & Beauty
49329,Enterprise,Construction
49330,Enterprise,Fashion & Beauty
49331,Enterprise,Fashion & Beauty
49332,Enterprise,Fashion & Beauty
49333,Enterprise,Fashion & Beauty
49334,Enterprise,Fashion & Beauty
49336,Enterprise,General Services
49337,Enterprise,Food & Beverage
49338,Limited Liability,Technology
49343,Sole Proprietorship,Technology
49344,Enterprise,Food & Beverage
49345,Enterprise,Others
49346,Limited Liability,Financial Services
49348,Enterprise,Fashion & Beauty
49350,Limited Liability,Digital Services
49353,Enterprise,Food & Beverage
49354,Enterprise,Others
49355,Enterprise,Others
49356,Enterprise,Furniture
49357,Enterprise,Fashion & Beauty
49360,Enterprise,Food & Beverage
49361,Enterprise,Electronics
49364,Enterprise,Logistics
49365,Enterprise,Food & Beverage
49366,Enterprise,Others
49367,Enterprise,E-Commerce
49368,Enterprise,Fashion & Beauty
49369,Enterprise,Fashion & Beauty
49371,Enterprise,Agriculture
49374,Enterprise,Food & Beverage
49375,Enterprise,General Services
49380,Enterprise,General Services
49383,Enterprise,Fashion & Beauty
49384,Sole Proprietorship,Leisure & Entertainment
49385,Enterprise,Financial Services
49388,Limited Liability,E-Commerce
49392,Enterprise,Agriculture
49393,Limited Liability,Logistics
49395,Enterprise,Others
49396,Enterprise,Others
49401,Enterprise,Others
49406,Enterprise,Others
49407,Enterprise,Food & Beverage
49408,Enterprise,Digital Services
49410,Enterprise,General Services
49412,Enterprise,Food & Beverage
49413,Enterprise,Construction
49414,Enterprise,Food & Beverage
49415,Enterprise,Construction
49416,Enterprise,Fashion & Beauty
49418,Enterprise,Technology
49419,Enterprise,Fashion & Beauty
49420,Enterprise,Others
49422,Enterprise,Household items
49423,Enterprise,Agriculture
49424,Enterprise,Others
49425,Enterprise,E-Commerce
49426,Enterprise,Electronics
49427,Enterprise,Fashion & Beauty
49428,Enterprise,Others
49430,Enterprise,Digital Services
49431,Limited Liability,Technology
49432,Enterprise,Fashion & Beauty
49433,Enterprise,Food & Beverage
49434,Enterprise,Financial Services
49435,Enterprise,Fashion & Beauty
49437,Enterprise,General Services
49439,Enterprise,Financial Services
49440,Enterprise,Construction
49441,Enterprise,Fashion & Beauty
49442,Enterprise,Fashion & Beauty
49445,Enterprise,Haulage
49447,Limited Liability,Technology
49448,Enterprise,Fashion & Beauty
49450,Enterprise,Fashion & Beauty
49451,Enterprise,General Services
49452,Enterprise,General Services
49457,Enterprise,Fashion & Beauty
49459,Enterprise,Construction
49460,Enterprise,Others
49464,Enterprise,Technology
49466,Enterprise,Auto Parts
49467,Enterprise,Construction
49468,Enterprise,Auto Parts
49469,Enterprise,E-Commerce
49471,Enterprise,Logistics
49472,Enterprise,Fashion & Beauty
49473,Enterprise,Fashion & Beauty
49474,Enterprise,Auto Parts
49477,Sole Proprietorship,Others
49483,Enterprise,Electronics
49485,Enterprise,Others
49489,Enterprise,Others
49490,Enterprise,Technology
49494,Enterprise,Fashion & Beauty
49497,Enterprise,General Services
49499,Enterprise,Construction
49500,Enterprise,General Services
49502,Enterprise,Fashion & Beauty
49503,Sole Proprietorship,Others
49504,Sole Proprietorship,Fashion & Beauty
49506,Enterprise,Digital Services
49507,Enterprise,Food & Beverage
49509,Enterprise,Others
49511,Enterprise,Digital Services
49512,Enterprise,Fashion & Beauty
49513,Enterprise,Fashion & Beauty
49514,Enterprise,E-Commerce
49515,Enterprise,Food & Beverage
49518,Enterprise,Food & Beverage
49519,Enterprise,Fashion & Beauty
49521,Enterprise,Digital Services
49522,Enterprise,Fashion & Beauty
49524,Limited Liability,Logistics
49529,Enterprise,Fashion & Beauty
49531,Enterprise,Fashion & Beauty
49532,Enterprise,Food & Beverage
49533,Enterprise,Agriculture
49536,Enterprise,Food & Beverage
49537,Enterprise,General Services
49542,Enterprise,Construction
49543,Enterprise,Construction
49544,Enterprise,Financial Services
49546,Limited Liability,Others
49549,Sole Proprietorship,Travel & Hospitality
49550,Enterprise,Digital Services
49552,Enterprise,Auto Parts
49555,Enterprise,Others
49558,Enterprise,Digital Services
49559,Enterprise,Food & Beverage
49562,Enterprise,Fashion & Beauty
49563,Enterprise,Others
49564,Enterprise,Agriculture
49565,Enterprise,General Services
49567,Enterprise,Auto Parts
49569,Enterprise,Fashion & Beauty
49570,Enterprise,General Services
49571,Enterprise,Financial Services
49573,Enterprise,Technology
49576,Enterprise,Food & Beverage
49578,Limited Liability,Technology
49579,Enterprise,Food & Beverage
49581,Enterprise,Furniture
49584,Enterprise,Fashion & Beauty
49586,Enterprise,Others
49588,Limited Liability,Financial Services
49594,Enterprise,Fashion & Beauty
49595,Enterprise,Others
49596,Enterprise,Others
49597,Enterprise,Technology
49599,Enterprise,Others
49600,Enterprise,General Services
49603,Enterprise,Construction
49607,Enterprise,Fashion & Beauty
49611,Limited Liability,Technology
49612,Enterprise,Fashion & Beauty
49613,Enterprise,Restaurant and Food
49614,Enterprise,Fashion & Beauty
49615,Enterprise,Food & Beverage
49617,Enterprise,Digital Services
49618,Enterprise,Others
49619,Enterprise,Electronics
49621,Enterprise,Furniture
49622,Enterprise,Food & Beverage
49628,Enterprise,Fashion & Beauty
49629,Sole Proprietorship,Food & Beverage
49630,Enterprise,Fashion & Beauty
49631,Enterprise,Furniture
49634,Enterprise,Fashion & Beauty
49636,Enterprise,Food & Beverage
49638,Enterprise,Fashion & Beauty
49639,Enterprise,Food & Beverage
49642,Enterprise,General Services
49647,Enterprise,Fashion & Beauty
49649,Enterprise,E-Commerce
49651,Limited Liability,Technology
49653,Enterprise,Fashion & Beauty
49654,Enterprise,Construction
49657,Enterprise,Construction
49659,Enterprise,Others
49660,Enterprise,Others
