id,registration_type,industry,is_high_value,avg_ledger_bal,cred_count_ratio,deb_count_ratio,avg_cred_amnt,avg_deb_amnt,avg_cred_ratio,avg_deb_ratio,coeff_var,churn
46167,Enterprise,Fashion & Beauty,1,347002.9411764706,0.015625,0.1171875,625000.0,82575.0,4882.8125,645.1171875,1.3019686107903594,0
46177,Enterprise,Electronics,1,1673476.8333333333,0.0078125,0.0390625,4500000.0,891632.6,35156.25,6965.8796875,1.2658968596209363,0
46209,Enterprise,Others,1,100070.83333333333,0.019801980198019802,0.039603960396039604,200000.0,99918.75,1980.1980198019803,989.2945544554456,1.293392759491598,0
46304,Enterprise,Fashion & Beauty,0,88065.0,0.016,0.024,110050.0,73425.0,880.4,587.4,1.2491180840799194,0
46309,Enterprise,General Services,1,111353.84615384616,0.02459016393442623,0.08196721311475409,203333.33333333334,60980.0,1666.6666666666667,499.8360655737705,2.0530050106063804,0
46417,Limited Liability,Technology,1,750000.0,0.013333333333333334,0.013333333333333334,1500000.0,1200000.0,20000.0,16000.0,1.4142135623730951,0
46422,Sole Proprietorship,Technology,1,439021.375,0.01680672268907563,0.05042016806722689,1102203.5,367110.5,9262.214285714286,3084.9621848739494,2.170793475859422,0
46423,Enterprise,Fashion & Beauty,1,101783.33333333333,0.008620689655172414,0.04310344827586207,203000.0,40470.0,1750.0,348.87931034482756,1.4974988997520418,0
46425,Sole Proprietorship,Others,1,57099989.44444445,0.05660377358490566,0.36792452830188677,36033334.333333336,4775127.025641026,339937.11635220126,45048.36816642477,0.7101798330681873,0
46456,Enterprise,Food & Beverage,1,103481.25,0.008,0.024,205000.0,67091.66666666667,1640.0,536.7333333333333,0.682374231950124,0
46582,Enterprise,Logistics,1,105000.0,0.00819672131147541,0.00819672131147541,210000.0,210000.0,1721.311475409836,1721.311475409836,0.0,0
46588,Enterprise,Fashion & Beauty,1,125000.0,0.013333333333333334,0.013333333333333334,250000.0,250000.0,3333.3333333333335,3333.3333333333335,0.0,0
46591,Limited Liability,Digital Services,1,613629550.2345133,0.08870967741935484,1.7338709677419355,233909579.54545453,11925342.11627907,1886367.576979472,96172.11384096024,0.9378152090135526,0
46623,Limited Liability,E-Commerce,1,427414671.4782609,0.926829268292683,0.008130081300813009,8081604.403508772,1200000.0,65704.10084153473,9756.09756097561,0.6352092264956742,0
46640,Enterprise,Auto Parts,1,150000.0,0.015151515151515152,0.015151515151515152,300000.0,300000.0,4545.454545454545,4545.454545454545,0.0,0
46702,Enterprise,Fashion & Beauty,1,128805.55555555556,0.017241379310344827,0.0603448275862069,200000.0,54789.28571428572,1724.1379310344828,472.3214285714286,0.8038712218940298,0
46714,Sole Proprietorship,Financial Services,1,3150000.0,0.014492753623188406,0.043478260869565216,5000000.0,1567562.6666666667,72463.76811594203,22718.299516908213,1.717259325738758,0
46720,Enterprise,Agriculture,1,125000.0,0.014705882352941176,0.014705882352941176,250000.0,250000.0,3676.470588235294,3676.470588235294,0.0,0
46759,Enterprise,Leisure & Entertainment,1,163847.22222222222,0.03333333333333333,0.041666666666666664,152500.0,120550.0,1270.8333333333333,1004.5833333333334,2.2081807856242657,0
46767,Limited Liability,Technology,1,61079633.8125,0.12295081967213115,0.9262295081967213,33734983.333333336,4456560.6637168145,276516.25683060114,36529.18576817061,1.166539715168503,0
46775,Enterprise,Food & Beverage,1,125000.0,0.014925373134328358,0.014925373134328358,250000.0,250000.0,3731.3432835820895,3731.3432835820895,0.0,0
46800,Sole Proprietorship,E-Commerce,0,0.0,0.00819672131147541,0.0,3000.0,0.0,24.59016393442623,0.0,0.0,0
46806,Enterprise,Fashion & Beauty,0,60000.0,0.016260162601626018,0.024390243902439025,100000.0,65358.333333333336,813.0081300813008,531.3685636856369,1.3693063937629153,0
46857,Enterprise,General Services,0,0.0,0.009708737864077669,0.0,50000.0,0.0,485.43689320388347,0.0,0.0,0
46862,Enterprise,Electronics,1,125000.0,0.015151515151515152,0.015151515151515152,250000.0,250000.0,3787.878787878788,3787.878787878788,0.0,0
46895,Limited Liability,Technology,1,600000.0,0.00819672131147541,0.00819672131147541,1200000.0,1200000.0,9836.065573770491,9836.065573770491,1.414213562373095,0
46929,Enterprise,General Services,1,2052159.8157894737,0.5853658536585366,0.34146341463414637,482280.625,826455.4642857143,5881.471036585366,10078.725174216028,1.130789842668265,0
46965,Enterprise,E-Commerce,1,407119.65573770495,0.1864406779661017,0.3305084745762712,564545.4545454546,317979.25641025644,4784.2835130970725,2694.739461103868,3.1570489840635707,0
46976,Enterprise,Fashion & Beauty,1,105000.0,0.009900990099009901,0.009900990099009901,210000.0,208000.0,2079.207920792079,2059.4059405940593,1.4142135623730951,0
46978,Enterprise,Fashion & Beauty,1,101231.25,0.008695652173913044,0.02608695652173913,202000.0,67091.66666666667,1756.5217391304348,583.4057971014494,0.783481887366482,0
46983,Limited Liability,E-Commerce,1,58074937.75,0.07446808510638298,0.13829787234042554,82379357.14285715,44319521.23076923,876376.1398176292,471484.2684124386,0.7343802400972826,0
46989,Sole Proprietorship,Food & Beverage,1,3811011.5555555555,0.19827586206896552,0.034482758620689655,396521.73913043475,1026397.0,3418.290854572713,8848.25,0.6836397837474435,0
46997,Enterprise,Technology,1,103481.25,0.008547008547008548,0.02564102564102564,205000.0,67091.66666666667,1752.1367521367522,573.4330484330485,0.682374231950124,0
47024,Enterprise,Construction,1,101231.25,0.008547008547008548,0.02564102564102564,202000.0,67091.66666666667,1726.4957264957266,573.4330484330485,0.783481887366482,0
47040,Enterprise,Others,0,63440.90909090909,0.03418803418803419,0.05982905982905983,75000.0,38878.57142857143,641.025641025641,332.29548229548226,1.2121386199543496,0
47041,Enterprise,Food & Beverage,1,101981.25,0.00909090909090909,0.02727272727272727,203000.0,67091.66666666667,1845.4545454545455,609.9242424242425,0.7140495442087689,0
47058,Limited Liability,Technology,1,8378151.48,0.050505050505050504,0.20202020202020202,12310000.0,3073223.2,124343.43434343435,31042.65858585859,1.4540231455996813,0
47062,Enterprise,Fashion & Beauty,1,101981.25,0.008547008547008548,0.02564102564102564,203000.0,67091.66666666667,1735.042735042735,573.4330484330485,0.7140495442087689,0
47085,Limited Liability,Technology,1,600000.0,0.00980392156862745,0.00980392156862745,1200000.0,1200000.0,11764.70588235294,11764.70588235294,1.414213562373095,0
47096,Enterprise,Restaurant and Food,1,954111.4607843137,0.17272727272727273,0.7545454545454545,1240056.5789473683,284073.8915662651,11273.241626794257,2582.4899233296824,1.5309097729763683,0
47098,Enterprise,Construction,0,0.0,0.008849557522123894,0.0,10000.0,0.0,88.49557522123894,0.0,0.0,0
47141,Enterprise,Restaurant and Food,1,0.0,0.009345794392523364,0.0,200000.0,0.0,1869.1588785046729,0.0,0.0,0
47142,Limited Liability,Agriculture,1,75552903.33564013,0.3333333333333333,2.27027027027027,28305193.91891892,4155733.587301587,255001.74701728756,37439.04132704133,1.4206724622830942,0
47166,Enterprise,Construction,1,9302928.459854014,0.23529411764705882,1.107843137254902,7454166.666666667,1208652.389380531,73080.06535947713,11849.533229220891,0.6651958115058959,0
47167,Enterprise,Digital Services,1,101981.25,0.009174311926605505,0.027522935779816515,203000.0,67091.66666666667,1862.3853211009175,615.519877675841,0.7140495442087689,0
47171,Enterprise,Fashion & Beauty,1,1100364.076923077,0.05309734513274336,0.061946902654867256,500833.3333333333,429193.0,4432.153392330383,3798.16814159292,1.0282123500683908,0
47177,Limited Liability,Digital Services,1,600000.0,0.024390243902439025,0.012195121951219513,600000.0,1200000.0,7317.073170731707,14634.146341463415,1.0,0
47184,Enterprise,Auto Parts,1,579165.8695652174,0.14634146341463414,0.4146341463414634,529620.0833333334,186938.67647058822,6458.781504065041,2279.739956958393,1.56008319392149,0
47187,Enterprise,Food & Beverage,0,59700.0,0.026785714285714284,0.0625,98966.66666666667,42378.57142857143,883.6309523809524,378.3801020408163,1.9809815865097915,0
47194,Enterprise,Fashion & Beauty,0,127221.875,0.02631578947368421,0.043859649122807015,134691.66666666666,80470.0,1181.5058479532163,705.8771929824561,1.7758129084757477,0
47236,Enterprise,Hospitals & Health,1,102231.25,0.009009009009009009,0.02702702702702703,200000.0,63725.0,1801.8018018018017,574.0990990990991,0.670339862930337,0
47238,Enterprise,General Services,1,102981.25,0.01020408163265306,0.030612244897959183,205000.0,67758.33333333333,2091.8367346938776,691.4115646258502,0.7140495442087689,0
47250,Enterprise,Agriculture,1,101231.25,0.00980392156862745,0.029411764705882353,202000.0,67091.66666666667,1980.3921568627452,657.7614379084968,0.783481887366482,0
47251,Enterprise,Logistics,1,87540.625,0.009009009009009009,0.06306306306306306,200000.0,27617.85714285714,1801.8018018018017,248.8095238095238,1.0396531527923367,0
47252,Enterprise,Financial Services,1,101231.25,0.010101010101010102,0.030303030303030304,202000.0,67091.66666666667,2040.4040404040404,677.6936026936028,0.783481887366482,0
47254,Sole Proprietorship,Technology,1,2061178.5,0.0410958904109589,0.0958904109589041,3633333.3333333335,1557509.0,49771.6894977169,21335.739726027397,1.0330710896762094,0
47256,Limited Liability,Hospitals & Health,0,0.0,0.08333333333333333,0.0,985.0,0.0,82.08333333333333,0.0,0.0,0
47259,Enterprise,Digital Services,1,101231.25,0.009009009009009009,0.02702702702702703,202000.0,67091.66666666667,1819.8198198198197,604.4294294294294,0.783481887366482,0
47260,Enterprise,Fashion & Beauty,1,101231.25,0.009174311926605505,0.027522935779816515,202000.0,67091.66666666667,1853.211009174312,615.519877675841,0.783481887366482,0
47262,Limited Liability,Financial Services,1,1024014.0,0.009433962264150943,0.0660377358490566,2500000.0,343566.14285714284,23584.905660377357,3241.190026954178,1.1769593153846951,0
47276,Enterprise,General Services,1,101365.625,0.03,0.05,201333.33333333334,120655.0,2013.3333333333335,1206.55,0.5768093220135493,0
47283,Sole Proprietorship,Fashion & Beauty,1,1777974.7777777778,0.0297029702970297,0.0594059405940594,1135416.6666666667,289243.8333333333,11241.749174917493,2863.8003300330033,0.5829677774947987,0
47307,Enterprise,Electronics,1,748547.1142857143,0.13761467889908258,0.1834862385321101,235546.66666666666,176315.05,2160.978593272171,1617.5692660550458,0.780201093717858,0
47314,Limited Liability,Fashion & Beauty,1,40637500.0,4.0,4.0,48762500.0,48751343.75,48762500.0,48751343.75,1.8497430278327796,0
47330,Limited Liability,Construction,1,34348492.78947368,0.494949494949495,2.95959595959596,12975247.612244898,2016137.0034129692,131063.10719439291,20365.020236494638,0.7074195509145157,0
47333,Enterprise,Food & Beverage,1,5314314.828571429,0.22429906542056074,0.102803738317757,2368224.0,5136483.0,22132.934579439254,48004.51401869159,1.8358124548393884,0
47337,Enterprise,Fashion & Beauty,1,101487.5,0.01818181818181818,0.03636363636363636,200000.0,97793.75,1818.1818181818182,889.0340909090909,1.0984670991773833,0
47339,Enterprise,Construction,1,112658.33333333333,0.038834951456310676,0.04854368932038835,151250.0,120255.0,1468.4466019417475,1167.5242718446602,1.899072358283831,0
47345,Enterprise,Auto Parts,1,102231.25,0.009900990099009901,0.0297029702970297,200000.0,63725.0,1980.1980198019803,630.940594059406,0.670339862930337,0
47347,Sole Proprietorship,Digital Services,1,32339654.842105262,0.04950495049504951,0.13861386138613863,18354890.0,6056277.714285715,181731.58415841585,59963.14568599717,1.1122465072565677,0
47375,Limited Liability,Technology,1,26550103.19760479,0.9494949494949495,2.4242424242424243,27263112.76595745,10677142.8625,275384.9774339136,107849.9279040404,1.9087913992181427,0
47376,Enterprise,General Services,1,2266338.5,0.12844036697247707,0.1651376146788991,2126620.5714285714,1651551.5555555555,19510.280471821756,15151.849133537207,1.4099768530161119,0
47399,Sole Proprietorship,General Services,1,339980.0,0.13157894736842105,0.0,199210.2,0.0,5242.373684210526,0.0,0.8908429518523827,0
47409,Enterprise,Food & Beverage,1,2069459.7445887446,0.9714285714285714,1.2285714285714286,506138.1960784314,400537.0387596899,4820.363772175537,3814.638464377999,0.9327543545909771,0
47421,Enterprise,Food & Beverage,1,383884.0,0.018518518518518517,0.05555555555555555,760000.0,252796.0,7037.037037037037,2340.703703703704,0.5092146548374534,0
47423,Enterprise,Furniture,1,101981.25,0.010101010101010102,0.030303030303030304,203000.0,67091.66666666667,2050.5050505050503,677.6936026936028,0.7140495442087689,0
47424,Limited Liability,Financial Services,1,30433678.39473684,0.14634146341463414,0.3170731707317073,5047841.5,1643858.3846153845,61559.04268292683,20047.053470919323,0.4833786485342616,0
47433,Enterprise,Others,1,100490.625,0.027777777777777776,0.046296296296296294,200000.0,119235.0,1851.851851851852,1104.0277777777778,1.3932292965396338,0
47439,Sole Proprietorship,General Services,1,3100083.14,0.06451612903225806,0.4731182795698925,5200000.0,708546.5227272727,55913.978494623654,7618.779814271749,1.0714037692229055,0
47452,Sole Proprietorship,Others,1,699104.0,0.03125,0.15625,2000000.0,390752.6,62500.0,12211.01875,1.7173595202214706,0
47457,Enterprise,Food & Beverage,1,2056580.8174904943,2.0185185185185186,2.8518518518518516,614710.2155963302,430178.6720779221,5691.7612555215765,3983.1358525733526,1.0089487538530821,0
47458,Enterprise,General Services,1,102731.25,0.01,0.03,205000.0,68091.66666666667,2050.0,680.9166666666667,0.783481887366482,0
47461,Enterprise,Food & Beverage,1,102731.25,0.01,0.03,205000.0,68091.66666666667,2050.0,680.9166666666667,0.783481887366482,0
47552,Enterprise,General Services,1,903448.9583333334,0.028846153846153848,0.20192307692307693,2973333.3333333335,424646.4285714286,28589.74358974359,4083.1387362637365,1.496887578453989,0
47568,Enterprise,Others,1,2275806.75,0.033707865168539325,0.10112359550561797,2000000.0,663893.2222222222,22471.91011235955,7459.474406991261,1.2818443830954975,0
47589,Enterprise,Construction,0,120570.0,0.029411764705882353,0.06862745098039216,133333.33333333334,56035.71428571428,1307.1895424836603,549.3697478991596,1.6066097217984001,0
47620,Limited Liability,Others,1,27107633.310986966,0.9716981132075472,4.09433962264151,15086296.737864077,3524712.4470046083,142323.55413079317,33252.00421702461,1.071397569404603,0
47628,Enterprise,Digital Services,1,103320.83333333333,0.021052631578947368,0.042105263157894736,205500.0,102568.75,2163.157894736842,1079.671052631579,0.6556298596341574,0
47659,Sole Proprietorship,Fashion & Beauty,0,31570.0,0.009708737864077669,0.038834951456310676,50000.0,10537.5,485.43689320388347,102.30582524271844,0.8778008007876036,0
47689,Sole Proprietorship,General Services,1,244880.55555555556,0.03,0.06,600000.0,299362.5,6000.0,2993.625,2.966796547145789,0
47764,Enterprise,Fashion & Beauty,1,296643.51851851854,0.07920792079207921,0.18811881188118812,150887.5,63557.89473684211,1493.9356435643565,629.2860865033872,0.9069780704361328,0
47768,Enterprise,Electronics,1,1234774.2625,0.3235294117647059,0.8529411764705882,674380.7272727273,255631.1724137931,9917.363636363636,3759.2819472616634,1.3921830503359518,0
47776,Limited Liability,Technology,1,4588929.866894198,7.920792079207921,0.7821782178217822,284081.88,2876566.2278481014,2812.6918811881187,28480.85374107031,2.0083677871157937,0
47795,Limited Liability,Technology,1,4678933.133333334,0.05333333333333334,0.14666666666666667,8125000.0,2931466.0,108333.33333333333,39086.21333333333,0.9180083659445685,0
47805,Limited Liability,Technology,1,600000.0,0.009708737864077669,0.009708737864077669,1200000.0,1200000.0,11650.485436893205,11650.485436893205,1.414213562373095,0
47850,Enterprise,Agriculture,1,101487.5,0.0196078431372549,0.0392156862745098,200000.0,97793.75,1960.7843137254902,958.7622549019608,1.0984670991773833,0
47881,Limited Liability,Financial Services,1,52240903.52941176,0.07017543859649122,0.22807017543859648,20061000.0,1247394.4615384615,351947.36842105264,21884.113360323885,0.6652382738800956,0
47904,Sole Proprietorship,Digital Services,1,1071322.1884057971,0.2549019607843137,0.4215686274509804,620384.6153846154,373930.9069767442,6082.202111613876,3665.9892840857274,1.1618283296664442,0
47905,Sole Proprietorship,Digital Services,1,22923893.79310345,0.034482758620689655,0.46551724137931033,26250000.0,1583941.4074074074,452586.2068965517,27309.334610472542,0.5234343654485938,0
47909,Limited Liability,E-Commerce,1,5544958.333333333,0.042105263157894736,0.05263157894736842,5650000.0,4521195.0,59473.68421052631,47591.52631578947,1.6654527812884659,0
47935,Partnership,E-Commerce,1,44897001.56234097,1.0776699029126213,2.737864077669903,11574691.441441441,4373635.836879432,112375.64506253826,42462.48385319837,0.7269729054396614,0
47939,Limited Liability,Technology,1,2619572.5260869567,1.2881355932203389,2.610169491525424,717105.2631578947,339077.94155844155,12154.326494201605,5747.083755227823,0.9263392013067768,0
47961,Sole Proprietorship,Press & Media,1,12482157.186440678,0.18,0.41,7981451.388888889,3380609.1951219514,79814.51388888889,33806.09195121951,1.3648885273827946,0
47978,Enterprise,Food & Beverage,1,457967.5714285714,0.010416666666666666,0.0625,1140000.0,176627.16666666666,11875.0,1839.8663194444443,0.7840282126955235,0
47995,Enterprise,Food & Beverage,1,10340687.785714285,0.08333333333333333,0.6944444444444444,10686666.666666666,1077303.12,296851.85185185185,29925.08666666667,1.003823123150756,0
48004,Enterprise,Construction,1,816753.2142857143,0.02247191011235955,0.1348314606741573,1200000.0,193408.41666666666,13483.14606741573,2173.128277153558,0.7013013833086669,0
48007,Partnership,Restaurant and Food,1,7581031.344117647,0.8541666666666666,2.6875,2526160.536585366,802795.3682170543,26314.17225609756,8362.451752260982,1.8404457553724378,0
48039,Enterprise,General Services,0,0.0,0.02040816326530612,0.0,10000.0,0.0,204.08163265306123,0.0,0.0,0
48053,Sole Proprietorship,Food & Beverage,1,649328.0,0.010309278350515464,0.030927835051546393,1200000.0,334562.6666666667,12371.134020618556,3449.0996563573885,0.6667206683368808,0
48116,Sole Proprietorship,Fashion & Beauty,1,964194.0666666667,0.043478260869565216,0.11956521739130435,650672.0,228209.18181818182,7072.521739130435,2480.534584980237,0.9408162713928364,0
48119,Limited Liability,E-Commerce,1,57442305.15384615,0.3069306930693069,0.46534653465346537,10426580.612903226,5971110.957446809,103233.47141488343,59119.91046977039,0.5944293339781092,0
48126,Enterprise,Food & Beverage,1,100231.25,0.009900990099009901,0.0297029702970297,200000.0,66391.66666666667,1980.1980198019803,657.3432343234324,0.783481887366482,0
48195,Enterprise,Others,1,102731.25,0.010101010101010102,0.030303030303030304,205000.0,68091.66666666667,2070.7070707070707,687.7946127946128,0.783481887366482,0
48200,Enterprise,Restaurant and Food,1,99280.0,0.011494252873563218,0.10344827586206896,200000.0,21600.0,2298.8505747126437,248.27586206896552,0.9688360423842515,0
48295,Enterprise,Digital Services,1,100856.25,0.012195121951219513,0.036585365853658534,201500.0,67091.66666666667,2457.317073170732,818.1910569105692,0.8914677162494613,0
48324,Enterprise,Others,1,100856.25,0.011494252873563218,0.034482758620689655,201500.0,67091.66666666667,2316.0919540229884,771.168582375479,0.8914677162494613,0
48373,Partnership,Technology,1,21403676.03448276,0.041237113402061855,0.25773195876288657,9360672.0,1000294.2,96501.77319587629,10312.311340206184,0.33367108810610724,0
48382,Enterprise,Fashion & Beauty,0,28571.428571428572,0.03125,0.041666666666666664,50000.0,36518.75,520.8333333333334,380.4036458333333,1.7078251276599328,0
48413,Enterprise,Fashion & Beauty,0,0.0,0.010416666666666666,0.0,50000.0,0.0,520.8333333333334,0.0,0.0,0
48415,Limited Liability,Digital Services,1,600000.0,0.014925373134328358,0.014925373134328358,1200000.0,1200000.0,17910.44776119403,17910.44776119403,1.414213562373095,0
48459,Enterprise,Fashion & Beauty,1,104000.0,0.010416666666666666,0.010416666666666666,208000.0,206000.0,2166.6666666666665,2145.8333333333335,1.4142135623730951,0
48544,Enterprise,Financial Services,1,101231.25,0.01098901098901099,0.03296703296703297,202000.0,67091.66666666667,2219.78021978022,737.2710622710623,0.783481887366482,0
48548,Enterprise,Electronics,1,101231.25,0.01098901098901099,0.03296703296703297,202000.0,67091.66666666667,2219.78021978022,737.2710622710623,0.783481887366482,0
48551,Enterprise,Furniture,1,101231.25,0.01098901098901099,0.03296703296703297,202000.0,67091.66666666667,2219.78021978022,737.2710622710623,0.783481887366482,0
48556,Enterprise,Digital Services,1,101231.25,0.01098901098901099,0.03296703296703297,202000.0,67091.66666666667,2219.78021978022,737.2710622710623,0.783481887366482,0
48559,Enterprise,General Services,1,101231.25,0.01098901098901099,0.03296703296703297,202000.0,67091.66666666667,2219.78021978022,737.2710622710623,0.783481887366482,0
48615,Enterprise,Others,1,100856.25,0.012345679012345678,0.037037037037037035,201500.0,67091.66666666667,2487.6543209876545,828.2921810699589,0.8914677162494613,0
48634,Enterprise,Construction,1,105000.0,0.010416666666666666,0.010416666666666666,210000.0,208000.0,2187.5,2166.6666666666665,1.4142135623730951,0
48679,Enterprise,Fashion & Beauty,1,105231.25,0.010416666666666666,0.03125,210000.0,69758.33333333333,2187.5,726.6493055555555,0.783481887366482,0
48699,Enterprise,Fashion & Beauty,0,22222.222222222223,0.052083333333333336,0.041666666666666664,50000.0,50000.0,520.8333333333334,520.8333333333334,0.0,0
48723,Enterprise,Fashion & Beauty,1,150000.0,0.015151515151515152,0.015151515151515152,300000.0,300000.0,4545.454545454545,4545.454545454545,0.0,0
48727,Enterprise,Furniture,1,400000.0,0.07142857142857142,0.0,266666.6666666667,0.0,6349.20634920635,0.0,0.9013878188659973,0
48737,Enterprise,Furniture,1,1194127.4444444445,0.07291666666666667,0.11458333333333333,1058571.4285714286,665531.9090909091,11026.785714285716,6932.624053030303,2.3606332732540882,0
48751,Limited Liability,Digital Services,1,4319760.0,0.020833333333333332,0.03125,5649700.0,3735125.0,58851.041666666664,38907.552083333336,1.7189937796442576,0
48760,Enterprise,Others,0,0.0,0.010416666666666666,0.0,1000.0,0.0,10.416666666666666,0.0,0.0,0
48768,Sole Proprietorship,Hospitals & Health,1,11799159.304347826,0.3617021276595745,0.1276595744680851,860408.8235294118,1041253.3333333334,9153.285356695871,11077.163120567377,0.3668888605258737,0
48769,Enterprise,Household items,1,812164.0,0.015151515151515152,0.10606060606060606,1800000.0,257242.85714285713,27272.727272727272,3897.6190476190473,1.222762306137141,0
48771,Sole Proprietorship,Fashion & Beauty,1,9786676.010526316,0.2127659574468085,0.7978723404255319,3665187.5,842468.48,38991.35638297872,8962.430638297872,0.6027991439996132,0
48779,Enterprise,Auto Parts,1,150000.0,0.015151515151515152,0.015151515151515152,300000.0,300000.0,4545.454545454545,4545.454545454545,0.0,0
48786,Enterprise,Fashion & Beauty,1,150000.0,0.015151515151515152,0.015151515151515152,300000.0,300000.0,4545.454545454545,4545.454545454545,0.0,0
48843,Sole Proprietorship,Hospitals & Health,1,4405393.588235294,0.07692307692307693,0.18461538461538463,4870500.0,1780141.75,74930.76923076923,27386.796153846153,1.6700644936027274,0
48893,Enterprise,General Services,1,5441980.2676056335,0.9,0.875,1675069.4444444445,1722918.157142857,20938.368055555555,21536.476964285714,1.3582883717648535,0
48898,Partnership,Restaurant and Food,1,2968571.925925926,0.15384615384615385,0.5384615384615384,3641666.6666666665,1035862.619047619,93376.06837606838,26560.579975579974,1.7559275495310411,0
48964,Enterprise,Leisure & Entertainment,1,150000.0,0.014925373134328358,0.014925373134328358,300000.0,300000.0,4477.611940298508,4477.611940298508,0.0,0
48980,Limited Liability,Fashion & Beauty,1,55412332.879256964,2.2127659574468086,1.2234042553191489,1652847.451923077,2352921.6086956523,17583.483531096565,25031.08094357077,0.6529168232894649,0
49005,Enterprise,Fashion & Beauty,1,100631.25,0.012345679012345678,0.037037037037037035,201200.0,67091.66666666667,2483.9506172839506,828.2921810699589,1.043509871386566,0
49035,Sole Proprietorship,Technology,1,1106528.5714285714,0.02127659574468085,0.05319148936170213,750000.0,30450.0,7978.723404255319,323.93617021276594,0.5415835233930436,0
49048,Sole Proprietorship,Construction,1,1709614.1764705882,0.03333333333333333,0.15555555555555556,4266666.666666667,913356.3571428572,47407.40740740741,10148.403968253968,1.405067126029216,0
49118,Partnership,Construction,1,198477.27272727274,0.041666666666666664,0.1111111111111111,466666.6666666667,50440.625,6481.481481481482,700.5642361111111,0.5157423679244221,0
49192,Enterprise,Digital Services,1,150000.0,0.014925373134328358,0.014925373134328358,300000.0,300000.0,4477.611940298508,4477.611940298508,0.0,0
49199,Partnership,Restaurant and Food,1,7104723.879069768,1.7176470588235293,0.8117647058823529,648441.095890411,1214626.8405797102,7628.718775181305,14289.727536231885,0.5281449892963633,0
49201,Enterprise,Fashion & Beauty,1,100556.25,0.0125,0.0375,201100.0,67091.66666666667,2513.75,838.6458333333334,1.1289013301385424,0
49202,Enterprise,Digital Services,1,155237.5,0.025,0.05,310000.0,154718.75,3875.0,1933.984375,1.1551506246051182,0
49217,Enterprise,General Services,0,0.0,0.013333333333333334,0.0,5000.0,0.0,66.66666666666667,0.0,0.0,0
49235,Enterprise,Construction,1,412103.1612903226,0.12790697674418605,0.23255813953488372,563818.1818181818,310073.8,6556.025369978858,3605.5093023255813,2.3800922303236454,0
49237,Enterprise,Auto Parts,1,408484.75,0.12048192771084337,0.26506024096385544,591200.0,268274.54545454547,7122.891566265061,3232.223439211391,2.199420137386722,0
49250,Enterprise,General Services,1,151996.875,0.03529411764705882,0.058823529411764705,300666.6666666667,119530.0,3537.2549019607845,1406.235294117647,0.7097522732756109,0
49255,Partnership,Digital Services,1,2632454.0,0.14634146341463414,0.34146341463414637,2023333.3333333333,865623.4285714285,49349.593495934954,21112.766550522647,0.8551509061858381,0
49270,Enterprise,Food & Beverage,1,100000.0,0.02631578947368421,0.05263157894736842,200000.0,100025.0,2631.5789473684213,1316.1184210526317,1.5491933384829668,0
49277,Enterprise,Logistics,0,62231.25,0.012195121951219513,0.036585365853658534,120000.0,37058.333333333336,1463.4146341463415,451.9308943089431,0.670339862930337,0
49290,Enterprise,Leisure & Entertainment,1,120100.0,0.02631578947368421,0.06578947368421052,165000.0,65490.0,2171.0526315789475,861.7105263157895,1.8501937773016355,0
49302,Limited Liability,Others,1,152193.33333333334,0.0851063829787234,0.23404255319148937,173000.0,62845.454545454544,3680.851063829787,1337.137330754352,1.3287353844570322,0
49314,Limited Liability,Digital Services,1,68776977.75,0.05813953488372093,0.08139534883720931,30694468.4,14773732.142857144,356912.42325581395,171787.5830564784,0.9483904469098847,0
49316,Sole Proprietorship,Construction,1,427785.0,0.011627906976744186,0.046511627906976744,1500000.0,365318.75,17441.86046511628,4247.892441860465,2.031435495122083,0
49319,Enterprise,General Services,0,0.0,0.012048192771084338,0.0,130000.0,0.0,1566.2650602409637,0.0,0.0,0
49321,Sole Proprietorship,Press & Media,0,45000.0,0.05263157894736842,0.05263157894736842,35000.0,33037.5,921.0526315789474,869.4078947368421,1.4787382008545888,0
49325,Enterprise,Technology,0,0.0,0.011627906976744186,0.0,50000.0,0.0,581.3953488372093,0.0,0.0,0
49338,Limited Liability,Technology,1,600000.0,0.0125,0.0125,1200000.0,1200000.0,15000.0,15000.0,1.414213562373095,0
49365,Enterprise,Food & Beverage,1,674140.5882352941,0.12903225806451613,0.41935483870967744,572500.0,175917.38461538462,9233.870967741936,2837.377171215881,1.9256953185187637,0
49384,Sole Proprietorship,Leisure & Entertainment,0,107650.0,0.023255813953488372,0.05813953488372093,110000.0,36450.0,1279.0697674418604,423.83720930232556,1.1559515338464053,0
49388,Limited Liability,E-Commerce,0,0.0,0.04,0.0,50000.0,0.0,2000.0,0.0,0.0,0
49393,Limited Liability,Logistics,1,433333.3333333333,0.013333333333333334,0.02666666666666667,1250000.0,605000.0,16666.666666666668,8066.666666666667,1.6521451385033845,0
49395,Enterprise,Others,1,1498846.5454545454,0.07142857142857142,0.08571428571428572,2597200.0,2164814.6666666665,37102.857142857145,30925.923809523807,3.1725367445523194,0
49410,Enterprise,General Services,1,11728847.649350649,1.169811320754717,1.7358490566037736,9647014.35483871,6505351.119565218,182019.1387705417,122742.47395406071,1.9448637676661003,0
49431,Limited Liability,Technology,1,100743512.19767442,0.041666666666666664,1.75,101000000.0,2401834.1071428573,2104166.6666666665,50038.21056547619,0.7192664280368988,0
